domain_id	length	sccs	superfamily	species_id
d2bcoa1	338	c.56.5.7	c.56.5	2bco
d2afwa_	323	c.56.5.8	c.56.5	2afw
d2odfa1	252	c.56.5.9	c.56.5	2odf
d2q7sa1	271	c.56.5.9	c.56.5	2q7s
d5emia1	178	c.56.5.0	c.56.5	5emi
d1boub_	298	c.56.6.1	c.56.6	1bou
d2pw6a1	244	c.56.6.1	c.56.6	2pw6
d1yqea1	278	c.56.7.1	c.56.7	1yqe
d2gfqa1	274	c.56.7.1	c.56.7	2gfq
d2p90a1	269	c.56.8.1	c.56.8	2p90
d1y5ea1	155	c.57.1.1	c.57.1	1y5e
d1di6a_	183	c.57.1.1	c.57.1	1di6
d1uuya_	161	c.57.1.1	c.57.1	1uuy
d2g2ca1	152	c.57.1.1	c.57.1	2g2c
d2ftsa3	155	c.57.1.2	c.57.1	2fts
d1uz5a3	143	c.57.1.2	c.57.1	1uz5
d1wu2a3	136	c.57.1.2	c.57.1	1wu2
d6fgca2	155	c.57.1.0	c.57.1	6fgc
d3iwta_	166	c.57.1.0	c.57.1	3iwt
d1bgva2	194	c.58.1.1	c.58.1	1bgv
d1gtma2	178	c.58.1.1	c.58.1	1gtm
d1leha2	134	c.58.1.1	c.58.1	1leh
d1c1da2	148	c.58.1.1	c.58.1	1c1d
d1edza2	146	c.58.1.2	c.58.1	1edz
d1b0aa2	121	c.58.1.2	c.58.1	1b0a
d1a4ia2	125	c.58.1.2	c.58.1	1a4i
d1vl6a2	154	c.58.1.3	c.58.1	1vl6
d1o0sa2	294	c.58.1.3	c.58.1	1o0s
d1luaa2	96	c.58.1.4	c.58.1	1lua
d1vi2a2	102	c.58.1.5	c.58.1	1vi2
d1nyta2	101	c.58.1.5	c.58.1	1nyt
d1npya2	102	c.58.1.5	c.58.1	1npy
d4b4ua1	121	c.58.1.0	c.58.1	4b4u
d5dzsa1	100	c.58.1.0	c.58.1	5dzs
d4cjxa1	124	c.58.1.0	c.58.1	4cjx
d1gg4a1	135	c.59.1.1	c.59.1	1gg4
d1p3da2	152	c.59.1.1	c.59.1	1p3d
d1j6ua2	134	c.59.1.1	c.59.1	1j6u
d1e8ca2	160	c.59.1.1	c.59.1	1e8c
d2gc6a1	114	c.59.1.2	c.59.1	2gc6
d1o5za1	137	c.59.1.2	c.59.1	1o5z
d2jfga2	140	c.59.1.0	c.59.1	2jfg
d4cvka3	127	c.59.1.0	c.59.1	4cvk
d1v37a_	171	c.60.1.1	c.60.1	1v37
d1h2ea_	207	c.60.1.1	c.60.1	1h2e
d1e58a_	247	c.60.1.1	c.60.1	1e58
d1nt4a_	391	c.60.1.2	c.60.1	1nt4
d1qwoa_	435	c.60.1.2	c.60.1	1qwo
d1qfxa_	441	c.60.1.2	c.60.1	1qfx
d1dkla_	404	c.60.1.2	c.60.1	1dkl
d1nd6a_	342	c.60.1.2	c.60.1	1nd6
d1bifa2	219	c.60.1.4	c.60.1	1bif
d4arua_	400	c.60.1.0	c.60.1	4aru
d2a6pa_	193	c.60.1.0	c.60.1	2a6p
d3e9da_	250	c.60.1.0	c.60.1	3e9d
d1g2qa_	178	c.61.1.1	c.61.1	1g2q
d1qb7a_	236	c.61.1.1	c.61.1	1qb7
d1ecfa1	243	c.61.1.1	c.61.1	1ecf
d1dqna_	230	c.61.1.1	c.61.1	1dqn
d1tc1a_	175	c.61.1.1	c.61.1	1tc1
d1fsga1	230	c.61.1.1	c.61.1	1fsg
d1hgxa_	164	c.61.1.1	c.61.1	1hgx
d2aeea1	204	c.61.1.1	c.61.1	2aee
d1vdma1	151	c.61.1.1	c.61.1	1vdm
d1p4aa2	196	c.61.1.1	c.61.1	1p4a
d1wd5a_	208	c.61.1.1	c.61.1	1wd5
d1vcha1	168	c.61.1.1	c.61.1	1vch
d1a3ca_	166	c.61.1.1	c.61.1	1a3c
d1xtta1	215	c.61.1.1	c.61.1	1xtt
d1bd3a_	224	c.61.1.1	c.61.1	1bd3
d1y0ba1	191	c.61.1.1	c.61.1	1y0b
d1nula_	142	c.61.1.1	c.61.1	1nul
d2jbha_	208	c.61.1.1	c.61.1	2jbh
d2geba1	180	c.61.1.1	c.61.1	2geb
d1dkra1	157	c.61.1.2	c.61.1	1dkr
d1dkra2	141	c.61.1.2	c.61.1	1dkr
d1u9ya1	155	c.61.1.2	c.61.1	1u9y
d1u9ya2	119	c.61.1.2	c.61.1	1u9y
d2c4ka2	145	c.61.1.2	c.61.1	2c4k
d2e55a_	208	c.61.1.0	c.61.1	2e55
d3o7ma_	166	c.61.1.0	c.61.1	3o7m
d2ps1a_	224	c.61.1.0	c.61.1	2ps1
d2dy0a_	182	c.61.1.0	c.61.1	2dy0
d2ehja1	207	c.61.1.0	c.61.1	2ehj
d2h06a2	147	c.61.1.0	c.61.1	2h06
d5eswa1	188	c.61.1.0	c.61.1	5esw
d1shux_	181	c.62.1.1	c.62.1	1shu
d1q0pa_	192	c.62.1.1	c.62.1	1q0p
d5hgja_	194	c.62.1.1	c.62.1	5hgj
d1v7pc_	193	c.62.1.1	c.62.1	1v7p
d1tyeb2	248	c.62.1.1	c.62.1	1tye
d1mjna_	179	c.62.1.1	c.62.1	1mjn
d1ijba_	202	c.62.1.1	c.62.1	1ijb
d1atza_	184	c.62.1.1	c.62.1	1atz
d2qtva3	254	c.62.1.2	c.62.1	2qtv
d1pd0a3	220	c.62.1.2	c.62.1	1pd0
d1jeya2	212	c.62.1.3	c.62.1	1jey
d1jeyb2	226	c.62.1.4	c.62.1	1jey
d1yvra2	174	c.62.1.5	c.62.1	1yvr
d2c42a4	253	c.64.1.1	c.64.1	2c42
d2bw0a2	203	c.65.1.1	c.65.1	2bw0
d1jkxa_	209	c.65.1.1	c.65.1	1jkx
d4ew1a1	201	c.65.1.1	c.65.1	4ew1
d1zgha2	164	c.65.1.1	c.65.1	1zgh
d1fmta2	200	c.65.1.1	c.65.1	1fmt
d2blna2	197	c.65.1.1	c.65.1	2bln
d5cjja1	181	c.65.1.0	c.65.1	5cjj
d3u81a_	218	c.66.1.1	c.66.1	3u81
d2avda1	219	c.66.1.1	c.66.1	2avd
d3c3ya_	225	c.66.1.1	c.66.1	3c3y
d1ej0a_	180	c.66.1.2	c.66.1	1ej0
d1nt2a_	209	c.66.1.3	c.66.1	1nt2
d1g8aa_	227	c.66.1.3	c.66.1	1g8a
d1dusa_	194	c.66.1.4	c.66.1	1dus
d3thra_	286	c.66.1.5	c.66.1	3thr
d2fyta1	311	c.66.1.6	c.66.1	2fyt
d6dvra_	337	c.66.1.6	c.66.1	6dvr
d1i1na_	224	c.66.1.7	c.66.1	1i1n
d1jg1a_	215	c.66.1.7	c.66.1	1jg1
d1vbfa_	224	c.66.1.7	c.66.1	1vbf
d1dl5a1	213	c.66.1.7	c.66.1	1dl5
d1af7a2	193	c.66.1.8	c.66.1	1af7
d1booa_	282	c.66.1.11	c.66.1	1boo
d1eg2a_	270	c.66.1.11	c.66.1	1eg2
d1g60a_	238	c.66.1.11	c.66.1	1g60
d1qzza2	249	c.66.1.12	c.66.1	1qzz
d5eeha2	253	c.66.1.12	c.66.1	5eeh
d1fpqa2	215	c.66.1.12	c.66.1	1fpq
d1fp1d2	230	c.66.1.12	c.66.1	1fp1
d1fp2a2	244	c.66.1.12	c.66.1	1fp2
d2b25a1	254	c.66.1.13	c.66.1	2b25
d1yb2a1	230	c.66.1.13	c.66.1	1yb2
d1i9ga_	264	c.66.1.13	c.66.1	1i9g
d1im8a_	225	c.66.1.14	c.66.1	1im8
d2a14a1	257	c.66.1.15	c.66.1	2a14
d2g72a_	264	c.66.1.15	c.66.1	2g72
d3kqsa_	257	c.66.1.15	c.66.1	3kqs
d3orha_	230	c.66.1.16	c.66.1	3orh
d1mjfa_	271	c.66.1.17	c.66.1	1mjf
d1inla_	285	c.66.1.17	c.66.1	1inl
d1uira_	309	c.66.1.17	c.66.1	1uir
d2e5wa_	280	c.66.1.17	c.66.1	2e5w
d2o57a1	282	c.66.1.18	c.66.1	2o57
d2aota_	286	c.66.1.19	c.66.1	2aot
d1jqea_	280	c.66.1.19	c.66.1	1jqe
d1jsxa_	193	c.66.1.20	c.66.1	1jsx
d1nkva_	245	c.66.1.21	c.66.1	1nkv
d5epea_	242	c.66.1.21	c.66.1	5epe
d1l3ia_	186	c.66.1.22	c.66.1	1l3i
d1m6ya2	192	c.66.1.23	c.66.1	1m6y
d1zq9a1	278	c.66.1.24	c.66.1	1zq9
d1qama_	235	c.66.1.24	c.66.1	1qam
d1i4wa_	322	c.66.1.24	c.66.1	1i4w
d1vpta_	291	c.66.1.25	c.66.1	1vpt
d1dcta_	324	c.66.1.26	c.66.1	1dct
d3eeoa_	327	c.66.1.26	c.66.1	3eeo
d1g55a_	313	c.66.1.26	c.66.1	1g55
d2c7pa_	327	c.66.1.26	c.66.1	2c7p
d2ih2a1	223	c.66.1.27	c.66.1	2ih2
d2dpma_	258	c.66.1.28	c.66.1	2dpm
d1yf3a1	259	c.66.1.28	c.66.1	1yf3
d2g1pa_	244	c.66.1.28	c.66.1	2g1p
d1o9ga_	249	c.66.1.29	c.66.1	1o9g
d2b3ta_	276	c.66.1.30	c.66.1	2b3t
d1nv8a_	271	c.66.1.30	c.66.1	1nv8
d1u2za_	379	c.66.1.31	c.66.1	1u2z
d1nw3a_	328	c.66.1.31	c.66.1	1nw3
d1wy7a1	196	c.66.1.32	c.66.1	1wy7
d1ne2a_	176	c.66.1.32	c.66.1	1ne2
d1p91a_	268	c.66.1.33	c.66.1	1p91
d1ri5a_	252	c.66.1.34	c.66.1	1ri5
d1m6ex_	359	c.66.1.35	c.66.1	1m6e
d2bzga1	229	c.66.1.36	c.66.1	2bzg
d2gb4a_	231	c.66.1.36	c.66.1	2gb4
d1pjza_	201	c.66.1.36	c.66.1	1pjz
d1ixka_	305	c.66.1.38	c.66.1	1ixk
d2b9ea1	275	c.66.1.38	c.66.1	2b9e
d1sqga2	284	c.66.1.38	c.66.1	1sqg
d2nxca1	249	c.66.1.39	c.66.1	2nxc
d1uwva2	357	c.66.1.40	c.66.1	1uwv
d2avna1	246	c.66.1.41	c.66.1	2avn
d1vl5a_	231	c.66.1.41	c.66.1	1vl5
d2ex4a1	218	c.66.1.42	c.66.1	2ex4
d5cvda1	200	c.66.1.42	c.66.1	5cvd
d1wzna1	244	c.66.1.43	c.66.1	1wzn
d1ve3a1	212	c.66.1.43	c.66.1	1ve3
d1y8ca_	246	c.66.1.43	c.66.1	1y8c
d2f8la1	323	c.66.1.45	c.66.1	2f8l
d2ar0a1	485	c.66.1.45	c.66.1	2ar0
d2okca1	424	c.66.1.45	c.66.1	2okc
d2fpoa1	177	c.66.1.46	c.66.1	2fpo
d1ws6a1	171	c.66.1.46	c.66.1	1ws6
d2fhpa1	182	c.66.1.46	c.66.1	2fhp
d2frna_	241	c.66.1.47	c.66.1	2frn
d3k6ra_	262	c.66.1.47	c.66.1	3k6r
d2gtia1	194	c.66.1.48	c.66.1	2gti
d2ozka1	164	c.66.1.48	c.66.1	2ozk
d3gu3a_	276	c.66.1.49	c.66.1	3gu3
d2bm8a1	232	c.66.1.50	c.66.1	2bm8
d2b78a2	308	c.66.1.51	c.66.1	2b78
d1wxxa2	318	c.66.1.51	c.66.1	1wxx
d2igta1	306	c.66.1.51	c.66.1	2igt
d1zkda1	357	c.66.1.52	c.66.1	1zkd
d1yzha1	204	c.66.1.53	c.66.1	1yzh
d2h00a1	225	c.66.1.54	c.66.1	2h00
d2oyra1	245	c.66.1.55	c.66.1	2oyr
d2py6a1	375	c.66.1.56	c.66.1	2py6
d2uyoa_	275	c.66.1.57	c.66.1	2uyo
d2dula1	367	c.66.1.58	c.66.1	2dul
d2oo3a1	267	c.66.1.59	c.66.1	2oo3
d4e2za_	405	c.66.1.60	c.66.1	4e2z
d3ftda_	240	c.66.1.0	c.66.1	3ftd
d2yvla_	247	c.66.1.0	c.66.1	2yvl
d3duwa_	218	c.66.1.0	c.66.1	3duw
d2gpya_	178	c.66.1.0	c.66.1	2gpy
d6c8ra1	355	c.66.1.0	c.66.1	6c8r
d2efja_	348	c.66.1.0	c.66.1	2efj
d3tqsa_	247	c.66.1.0	c.66.1	3tqs
d3d2la_	238	c.66.1.0	c.66.1	3d2l
d4h0na_	331	c.66.1.0	c.66.1	4h0n
d6fdfa_	325	c.66.1.0	c.66.1	6fdf
d3e05a_	188	c.66.1.0	c.66.1	3e05
d3c3pa1	191	c.66.1.0	c.66.1	3c3p
d2cmga_	262	c.66.1.0	c.66.1	2cmg
d5heka_	197	c.66.1.0	c.66.1	5hek
d6h2ua1	199	c.66.1.0	c.66.1	6h2u
d2nyua_	181	c.66.1.0	c.66.1	2nyu
d4e70a2	253	c.66.1.0	c.66.1	4e70
d6bq6a_	291	c.66.1.0	c.66.1	6bq6
d3ajda_	254	c.66.1.0	c.66.1	3ajd
d3grua_	263	c.66.1.0	c.66.1	3gru
d2yxda_	180	c.66.1.0	c.66.1	2yxd
d5h02a_	252	c.66.1.0	c.66.1	5h02
d4c08a_	201	c.66.1.0	c.66.1	4c08
d5fwaa_	339	c.66.1.0	c.66.1	5fwa
d2i7ca_	281	c.66.1.0	c.66.1	2i7c
d2plwa_	182	c.66.1.0	c.66.1	2plw
d2pbfa_	218	c.66.1.0	c.66.1	2pbf
d3doua1	169	c.66.1.0	c.66.1	3dou
d3futa_	263	c.66.1.0	c.66.1	3fut
d6dnzb_	203	c.66.1.0	c.66.1	6dnz
d3evfa_	261	c.66.1.0	c.66.1	3evf
d2gb3a1	389	c.67.1.1	c.67.1	2gb3
d1gdea_	388	c.67.1.1	c.67.1	1gde
d2q7wa_	379	c.67.1.1	c.67.1	2q7w
d1ajsa_	412	c.67.1.1	c.67.1	1ajs
d1o4sa_	375	c.67.1.1	c.67.1	1o4s
d1v2da_	365	c.67.1.1	c.67.1	1v2d
d1fg7a_	354	c.67.1.1	c.67.1	1fg7
d2f8ja2	334	c.67.1.1	c.67.1	2f8j
d1lc5a_	355	c.67.1.1	c.67.1	1lc5
d1svva_	340	c.67.1.1	c.67.1	1svv
d1m6sa_	343	c.67.1.1	c.67.1	1m6s
d1v72a1	345	c.67.1.1	c.67.1	1v72
d1u08a_	382	c.67.1.1	c.67.1	1u08
d1bw0a_	412	c.67.1.1	c.67.1	1bw0
d4f5la1	394	c.67.1.1	c.67.1	4f5l
d2hoxa_	425	c.67.1.1	c.67.1	2hox
d3fvsa_	419	c.67.1.1	c.67.1	3fvs
d2ez2a_	412	c.67.1.2	c.67.1	2ez2
d2ez1a_	455	c.67.1.2	c.67.1	2ez1
d1m32a_	361	c.67.1.3	c.67.1	1m32
d2bkwa1	381	c.67.1.3	c.67.1	2bkw
d1vjoa_	377	c.67.1.3	c.67.1	1vjo
d1c7na_	394	c.67.1.3	c.67.1	1c7n
d1cl1a_	391	c.67.1.3	c.67.1	1cl1
d1ibja_	380	c.67.1.3	c.67.1	1ibj
d1cs1a_	384	c.67.1.3	c.67.1	1cs1
d1qgna_	398	c.67.1.3	c.67.1	1qgn
d1p3wa_	385	c.67.1.3	c.67.1	1p3w
d1elua_	381	c.67.1.3	c.67.1	1elu
d1qz9a_	404	c.67.1.3	c.67.1	1qz9
d2rfva_	391	c.67.1.3	c.67.1	2rfv
d1d2fa_	361	c.67.1.3	c.67.1	1d2f
d1eg5a_	364	c.67.1.3	c.67.1	1eg5
d1t3ia_	406	c.67.1.3	c.67.1	1t3i
d1iuga_	348	c.67.1.3	c.67.1	1iug
d3piua_	409	c.67.1.4	c.67.1	3piu
d1b9ha_	384	c.67.1.4	c.67.1	1b9h
d1sffa_	425	c.67.1.4	c.67.1	1sff
d1ohwa_	461	c.67.1.4	c.67.1	1ohw
d2bwna1	396	c.67.1.4	c.67.1	2bwn
d1vefa1	387	c.67.1.4	c.67.1	1vef
d1s0aa_	428	c.67.1.4	c.67.1	1s0a
d1mdoa_	365	c.67.1.4	c.67.1	1mdo
d1o69a_	374	c.67.1.4	c.67.1	1o69
d2byla1	404	c.67.1.4	c.67.1	2byl
d1w23a_	360	c.67.1.4	c.67.1	1w23
d1bs0a_	383	c.67.1.4	c.67.1	1bs0
d2fnua_	373	c.67.1.4	c.67.1	2fnu
d1zoda_	431	c.67.1.4	c.67.1	1zod
d2bwpa_	398	c.67.1.4	c.67.1	2bwp
d5hdma_	416	c.67.1.4	c.67.1	5hdm
d2dkja_	402	c.67.1.4	c.67.1	2dkj
d1c4ka2	462	c.67.1.5	c.67.1	1c4k
d1pmma_	450	c.67.1.6	c.67.1	1pmm
d3k40a_	448	c.67.1.6	c.67.1	3k40
d1wyub_	473	c.67.1.7	c.67.1	1wyu
d2aeua1	366	c.67.1.8	c.67.1	2aeu
d2e7ja_	344	c.67.1.9	c.67.1	2e7j
d2z67a1	434	c.67.1.9	c.67.1	2z67
d3bcba_	402	c.67.1.9	c.67.1	3bcb
d3bc8a1	438	c.67.1.9	c.67.1	3bc8
d2epja_	420	c.67.1.0	c.67.1	2epj
d3l44a_	426	c.67.1.0	c.67.1	3l44
d2c81a_	408	c.67.1.0	c.67.1	2c81
d5g0aa_	409	c.67.1.0	c.67.1	5g0a
d3doda_	417	c.67.1.0	c.67.1	3dod
d3geta1	358	c.67.1.0	c.67.1	3get
d3dr4a1	346	c.67.1.0	c.67.1	3dr4
d3bn1a_	368	c.67.1.0	c.67.1	3bn1
d4a6ra_	408	c.67.1.0	c.67.1	4a6r
d3ftba_	334	c.67.1.0	c.67.1	3ftb
d4dgta_	387	c.67.1.0	c.67.1	4dgt
d3fdba1	368	c.67.1.0	c.67.1	3fdb
d3cq5a_	364	c.67.1.0	c.67.1	3cq5
d7bxpa_	398	c.67.1.0	c.67.1	7bxp
d3ffra1	351	c.67.1.0	c.67.1	3ffr
d3b8xa_	386	c.67.1.0	c.67.1	3b8x
d4adba_	400	c.67.1.0	c.67.1	4adb
d4cvqa_	404	c.67.1.0	c.67.1	4cvq
d3f0ha1	342	c.67.1.0	c.67.1	3f0h
d3hdoa1	343	c.67.1.0	c.67.1	3hdo
d3ezsa1	370	c.67.1.0	c.67.1	3ezs
d4e1oa1	403	c.67.1.0	c.67.1	4e1o
d6d0aa1	215	c.67.1.0	c.67.1	6d0a
d2r2na_	425	c.67.1.0	c.67.1	2r2n
d3dyda_	388	c.67.1.0	c.67.1	3dyd
d6blga_	375	c.67.1.0	c.67.1	6blg
d3dzza_	386	c.67.1.0	c.67.1	3dzz
d6c9ea_	398	c.67.1.0	c.67.1	6c9e
d3ffha1	348	c.67.1.0	c.67.1	3ffh
d3gjua1	399	c.67.1.0	c.67.1	3gju
d2z61a_	369	c.67.1.0	c.67.1	2z61
d3pdxa_	379	c.67.1.0	c.67.1	3pdx
d2fyfa_	368	c.67.1.0	c.67.1	2fyf
d3k7ya_	405	c.67.1.0	c.67.1	3k7y
d3fkda_	319	c.67.1.0	c.67.1	3fkd
d7e7ga_	362	c.67.1.0	c.67.1	7e7g
d2cy8a_	402	c.67.1.0	c.67.1	2cy8
d3aowa_	402	c.67.1.0	c.67.1	3aow
d2dr1a_	381	c.67.1.0	c.67.1	2dr1
d3euca_	365	c.67.1.0	c.67.1	3euc
d3h14a1	358	c.67.1.0	c.67.1	3h14
d3a2ba_	392	c.67.1.0	c.67.1	3a2b
d6hbsa_	413	c.67.1.0	c.67.1	6hbs
d6ewja_	399	c.67.1.0	c.67.1	6ewj
d2eo5a_	412	c.67.1.0	c.67.1	2eo5
d3ei9a1	408	c.67.1.0	c.67.1	3ei9
d2zc0a_	405	c.67.1.0	c.67.1	2zc0
d5b89a1	396	c.67.1.0	c.67.1	5b89
d2doua_	372	c.67.1.0	c.67.1	2dou
d4e3ra_	413	c.67.1.0	c.67.1	4e3r
d6fyqa_	421	c.67.1.0	c.67.1	6fyq
d2fsua1	170	c.67.2.1	c.67.2	2fsu
d2h1qa2	238	c.67.3.1	c.67.3	2h1q
d1qg8a_	238	c.68.1.1	c.68.1	1qg8
d2fy7a1	264	c.68.1.2	c.68.1	2fy7
d1g9ra_	278	c.68.1.4	c.68.1	1g9r
d1hm9a2	250	c.68.1.5	c.68.1	1hm9
d2icya2	372	c.68.1.5	c.68.1	2icy
d1jvga_	485	c.68.1.5	c.68.1	1jvg
d1yp2a2	293	c.68.1.6	c.68.1	1yp2
d1fxoa_	292	c.68.1.6	c.68.1	1fxo
d1v84a_	245	c.68.1.7	c.68.1	1v84
d2e8ba_	185	c.68.1.8	c.68.1	2e8b
d1e5ka_	188	c.68.1.8	c.68.1	1e5k
d1o7qa_	287	c.68.1.9	c.68.1	1o7q
d6gx2a1	291	c.68.1.9	c.68.1	6gx2
d1fo8a_	330	c.68.1.10	c.68.1	1fo8
d1i52a_	225	c.68.1.13	c.68.1	1i52
d1w77a1	212	c.68.1.13	c.68.1	1w77
d1qwja_	228	c.68.1.13	c.68.1	1qwj
d6ckma_	225	c.68.1.13	c.68.1	6ckm
d1ezia_	216	c.68.1.13	c.68.1	1ezi
d1h7ea_	245	c.68.1.13	c.68.1	1h7e
d1vh3a_	211	c.68.1.13	c.68.1	1vh3
d1w55a1	205	c.68.1.13	c.68.1	1w55
d1omza_	253	c.68.1.15	c.68.1	1omz
d1s4na_	337	c.68.1.16	c.68.1	1s4n
d1xhba2	316	c.68.1.17	c.68.1	1xhb
d2bo4a1	380	c.68.1.18	c.68.1	2bo4
d2dpwa1	231	c.68.1.19	c.68.1	2dpw
d2cu2a2	268	c.68.1.20	c.68.1	2cu2
d2i5ea1	208	c.68.1.21	c.68.1	2i5e
d2vk9a1	540	c.68.1.22	c.68.1	2vk9
d5ddta_	232	c.68.1.0	c.68.1	5ddt
d4dmva_	393	c.68.1.0	c.68.1	4dmv
d3ss1a_	537	c.68.1.0	c.68.1	3ss1
d4aa7a1	20	c.68.1.0	c.68.1	4aa7
d4g3qa1	258	c.68.1.0	c.68.1	4g3q
d3q80a_	218	c.68.1.0	c.68.1	3q80
d2vsha_	223	c.68.1.0	c.68.1	2vsh
d2yqca_	480	c.68.1.0	c.68.1	2yqc
d1dx4a_	537	c.69.1.1	c.69.1	1dx4
d1ea5a_	532	c.69.1.1	c.69.1	1ea5
d2bcea_	532	c.69.1.1	c.69.1	2bce
d1c7ja_	417	c.69.1.1	c.69.1	1c7j
d1qe3a_	467	c.69.1.1	c.69.1	1qe3
d5a7ga_	420	c.69.1.1	c.69.1	5a7g
d2h7ca_	532	c.69.1.1	c.69.1	2h7c
d2hm7a_	308	c.69.1.2	c.69.1	2hm7
d1jkma_	358	c.69.1.2	c.69.1	1jkm
d3c8da2	241	c.69.1.2	c.69.1	3c8d
d1jjfa_	255	c.69.1.2	c.69.1	1jjf
d1lzla_	317	c.69.1.2	c.69.1	1lzl
d2pbla1	261	c.69.1.2	c.69.1	2pbl
d1dqza_	280	c.69.1.3	c.69.1	1dqz
d4bcda2	280	c.69.1.4	c.69.1	4bcd
d1qfma2	280	c.69.1.4	c.69.1	1qfm
d4ci9a1	397	c.69.1.5	c.69.1	4ci9
d1ivya_	452	c.69.1.5	c.69.1	1ivy
d1ac5a_	483	c.69.1.5	c.69.1	1ac5
d1wht.1	250	c.69.1.5	c.69.1	1wht
d1wpxa_	421	c.69.1.5	c.69.1	1wpx
d1k8qa_	377	c.69.1.6	c.69.1	1k8q
d1wm1a_	313	c.69.1.7	c.69.1	1wm1
d1mtza_	290	c.69.1.7	c.69.1	1mtz
d1b6ga_	310	c.69.1.8	c.69.1	1b6g
d1dina_	232	c.69.1.9	c.69.1	1din
d1zi8a_	233	c.69.1.9	c.69.1	1zi8
d2rhwa_	283	c.69.1.10	c.69.1	2rhw
d1c4xa_	281	c.69.1.10	c.69.1	1c4x
d1j1ia_	258	c.69.1.10	c.69.1	1j1i
d1uk8a_	271	c.69.1.10	c.69.1	1uk8
d1ehya1	281	c.69.1.11	c.69.1	1ehy
d3g02a1	385	c.69.1.11	c.69.1	3g02
d1zd3a2	322	c.69.1.11	c.69.1	1zd3
d5ak4a2	321	c.69.1.11	c.69.1	5ak4
d1a8qa_	274	c.69.1.12	c.69.1	1a8q
d1brta_	277	c.69.1.12	c.69.1	1brt
d1thta_	294	c.69.1.13	c.69.1	1tht
d1ei9a_	279	c.69.1.13	c.69.1	1ei9
d1pjaa_	268	c.69.1.13	c.69.1	1pja
d1fj2a1	224	c.69.1.14	c.69.1	1fj2
d2h1ia1	202	c.69.1.14	c.69.1	2h1i
d1auoa_	218	c.69.1.14	c.69.1	1auo
d2r8ba1	203	c.69.1.14	c.69.1	2r8b
d3b5ea1	209	c.69.1.14	c.69.1	3b5e
d1qlwa_	318	c.69.1.15	c.69.1	1qlw
d1jfra_	260	c.69.1.16	c.69.1	1jfr
d1ukca_	517	c.69.1.17	c.69.1	1ukc
d5a71a_	316	c.69.1.17	c.69.1	5a71
d3tgla_	265	c.69.1.17	c.69.1	3tgl
d1tiba_	269	c.69.1.17	c.69.1	1tib
d1tcaa_	317	c.69.1.17	c.69.1	1tca
d1llfa_	534	c.69.1.17	c.69.1	1llf
d1ispa_	179	c.69.1.18	c.69.1	1isp
d4fkba_	387	c.69.1.18	c.69.1	4fkb
d1ys1x_	320	c.69.1.18	c.69.1	1ys1
d2dsna_	387	c.69.1.18	c.69.1	2dsn
d1bu8a2	336	c.69.1.19	c.69.1	1bu8
d3c6xa_	190	c.69.1.20	c.69.1	3c6x
d3c70a_	256	c.69.1.20	c.69.1	3c70
d2b9va2	376	c.69.1.21	c.69.1	2b9v
d1mpxa2	381	c.69.1.21	c.69.1	1mpx
d1ju3a2	347	c.69.1.21	c.69.1	1ju3
d1lnsa3	405	c.69.1.21	c.69.1	1lns
d1jmkc_	222	c.69.1.22	c.69.1	1jmk
d1imja_	208	c.69.1.23	c.69.1	1imj
d1xfda2	258	c.69.1.24	c.69.1	1xfd
d2bgra2	258	c.69.1.24	c.69.1	2bgr
d1l7aa_	318	c.69.1.25	c.69.1	1l7a
d1m33a_	256	c.69.1.26	c.69.1	1m33
d1ufoa_	238	c.69.1.27	c.69.1	1ufo
d1q0ra_	297	c.69.1.28	c.69.1	1q0r
d1tqha_	242	c.69.1.29	c.69.1	1tqh
d1g66a_	207	c.69.1.30	c.69.1	1g66
d1cexa_	197	c.69.1.30	c.69.1	1cex
d1uxoa_	186	c.69.1.31	c.69.1	1uxo
d2hu7a2	260	c.69.1.33	c.69.1	2hu7
d4flma_	286	c.69.1.34	c.69.1	4flm
d3c6ba_	291	c.69.1.34	c.69.1	3c6b
d2i3da1	218	c.69.1.36	c.69.1	2i3d
d2fuka1	218	c.69.1.36	c.69.1	2fuk
d2d81a1	318	c.69.1.37	c.69.1	2d81
d2gzsa_	249	c.69.1.38	c.69.1	2gzs
d2dsta1	122	c.69.1.39	c.69.1	2dst
d2vata1	347	c.69.1.40	c.69.1	2vat
d2b61a1	357	c.69.1.40	c.69.1	2b61
d2jbwa1	359	c.69.1.41	c.69.1	2jbw
d5frda1	252	c.69.1.0	c.69.1	5frd
d2cb9a_	212	c.69.1.0	c.69.1	2cb9
d5a62a_	272	c.69.1.0	c.69.1	5a62
d4h0ca1	202	c.69.1.0	c.69.1	4h0c
d7ci0a_	222	c.69.1.0	c.69.1	7ci0
d5h3ha_	268	c.69.1.0	c.69.1	5h3h
d4f21a1	215	c.69.1.0	c.69.1	4f21
d3fcxa_	268	c.69.1.0	c.69.1	3fcx
d4a5sa2	258	c.69.1.0	c.69.1	4a5s
d2ocla_	254	c.69.1.0	c.69.1	2ocl
d6eqea1	204	c.69.1.0	c.69.1	6eqe
d3dkra_	241	c.69.1.0	c.69.1	3dkr
d3og9a_	206	c.69.1.0	c.69.1	3og9
d6avya_	231	c.69.1.0	c.69.1	6avy
d6eica_	272	c.69.1.0	c.69.1	6eic
d3bixa1	412	c.69.1.0	c.69.1	3bix
